Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI
144.32482195384853,146.98833826862975,143.62182117033726,144.42384338378906,77588800,0.0,0.0,143.9763153076172,67.3256175693633
141.58214038155774,145.00806511120803,140.72069603962564,144.05752563476562,71185600,0.0,0.0,144.48525695800782,67.67782550430775
142.66140286727736,147.48344844296676,141.83957316089302,147.0081787109375,78140700,0.0,0.0,144.90508117675782,67.74531357240906
148.30529249887633,149.37466083082498,146.74084707483408,148.6914520263672,76259900,0.0,0.0,145.52491760253906,65.73014792385325
149.2558114147711,150.07764100383417,145.2555810079713,145.6219482421875,81420900,0.0,0.0,145.96058959960936,58.97177450269824
146.4635686870257,149.74097580423836,145.46351864878457,149.51324462890625,82982400,0.0,0.0,146.9784698486328,72.70590651819043
149.63207860125084,152.20648523316802,148.88946304687687,151.53317260742188,64823400,0.0,0.0,148.47359924316407,72.932544400503
152.9787976015758,154.03826966554902,150.44400570269786,153.8204345703125,65086600,0.0,0.0,149.83605041503907,81.14335411765555
153.86004884288946,154.7412854095882,151.8995479062496,152.57284545898438,66675400,0.0,0.0,150.6123291015625,76.17399790660166
152.49362217123922,153.51347964990413,150.78065986851354,151.44406127929688,53623900,0.0,0.0,151.77675170898436,70.73165805916679
150.76086635911665,151.58269612165378,149.3152497520925,150.1073760986328,55138700,0.0,0.0,151.89557800292968,65.80481653602918
151.07769141290396,155.78092267256721,150.6618285671808,155.24623107910156,78620700,0.0,0.0,152.63818969726563,67.86441904386197
155.43439867144153,156.0879040551401,152.8897102897845,155.80076599121094,81378700,0.0,0.0,153.0342559814453,67.72085646144409
159.65244261734333,162.0189101651723,157.9295691511612,160.90992736816406,101786900,0.0,0.0,154.70167236328126,77.49383674434065
159.42470749189255,161.9793069035892,159.305893833668,159.91978454589844,67829400,0.0,0.0,156.39681701660157,74.38463459377431
158.52366513949866,160.81091851545926,158.05829153996413,158.43453979492188,59907000,0.0,0.0,158.06224975585937,71.85427268552236
159.25638472623694,164.94977090520777,159.16727448166228,164.4943084716797,82507500,0.0,0.0,159.911865234375,74.28492232654595
164.37545697374114,165.54384652795952,162.81101187047798,164.17742919921875,55474100,0.0,0.0,161.58719787597656,72.35555520311418
161.82752942152229,164.44516658423697,161.61930157844253,163.94940185546875,56697000,0.23,0.0,162.1950927734375,78.8220450341754
164.96074382859808,166.38854860602837,162.80912681494266,163.47344970703125,60276900,0.0,0.0,162.90582580566405,74.59617363700201
162.63067028723214,164.41542638527588,161.86718834788078,163.52304077148438,63135500,0.0,0.0,163.92352600097655,72.70079378011054
166.25965879539243,167.90560139150796,165.48626699809273,167.80645751953125,70170500,0.0,0.0,164.58595581054686,74.61926398019689
168.61949857006715,169.5416288408229,166.76534331006846,167.06280517578125,57149200,0.0,0.0,165.16303100585938,75.96702214930271
168.38154120043745,170.71162636812042,167.96508551066842,170.64222717285156,68039400,0.0,0.0,166.50159606933593,81.62656068935526
170.06712442643496,171.9212795357502,169.89856624645518,171.7229766845703,54091700,0.0,0.0,168.15150146484376,85.9118038950846
171.316448704423,172.23857891476663,170.2059406166903,171.5643310546875,56377100,0.0,0.0,169.75975952148437,82.4865168969391
171.3065509201659,174.65791024365294,171.10824805189776,173.07147216796875,79542000,0.0,0.0,170.81276245117186,83.12651934962909
172.2782447292557,173.41849756341793,171.65357632418062,172.6748504638672,62290100,0.0,0.0,171.93517150878907,77.54573294901603
171.56431193641976,172.2683043897182,169.85888034628186,170.06710815429688,70346300,0.0,0.0,171.8201477050781,72.08546516918413
168.25262647794474,168.42118466057173,165.7242234794642,166.1505889892578,69026800,0.0,0.0,170.70567016601564,65.18660448018932
165.66472269685516,167.28092035035235,165.2383572165024,165.81344604492188,54147100,0.0,0.0,169.5554931640625,53.35121142275015
165.9027034400395,166.68600499473612,164.8417597392389,166.1109161376953,53841500,0.0,0.0,168.16338195800782,54.91678792464544
167.35035552384846,168.69883631127044,166.92400508134884,168.5897674560547,51218200,0.0,0.0,167.34636535644532,60.58819638113343
169.12516499135796,169.60109483323743,162.17453470880875,162.23402404785156,78961000,0.0,0.0,165.77974853515624,47.77023239522066
159.7849378599875,161.5201141047635,158.46621722794956,160.01300048828125,73314000,0.0,0.0,164.55223083496094,44.14293207314651
160.7566756456888,161.18302604986323,156.38402711083904,157.56394958496094,77906200,0.0,0.0,162.90233154296874,31.794188595361135
158.952082228575,159.2197994138528,155.80893571688935,155.8882598876953,87991100,0.0,0.0,160.85780029296876,30.774521617456728
155.31316792048585,157.07808907973265,153.35985375049842,156.6219940185547,74229900,0.0,0.0,158.46424560546876,23.26028752691927
158.3968323787572,159.0016659589062,153.65732273609711,154.49020385742188,76957800,0.0,0.0,156.9154815673828,18.400139676918783
155.14462374862075,155.7593672037982,152.38817291925517,153.22105407714844,73714800,0.0,0.0,155.55709228515624,17.680086505832207
153.50857322077545,155.3428933448583,152.3088161128693,154.638916015625,87449600,0.0,0.0,154.97208557128906,17.420281912586816
153.33010988026152,155.0355417038874,151.38670554768606,153.15164184570312,84923800,0.0,0.0,154.4247619628906,16.773580348865295
154.15308737011645,156.48318766825236,153.43918494385946,156.0369873046875,68028800,0.0,0.0,154.3077606201172,26.3457396615932
158.23816985639266,162.8686102376433,157.95063299367388,162.04563903808594,104956000,0.0,0.0,155.81884765625,43.53526333597349
158.5455462848208,159.180124500749,152.07086046104854,152.53688049316406,122656600,0.0,0.0,155.68201293945313,33.777569125339014
153.47883101153172,155.76927666184065,152.308833567664,153.9944305419922,87965400,0.0,0.0,155.55311584472656,35.60319763752517
153.34001627506757,153.92503012186992,150.09772601729125,151.07933044433594,90481100,0.0,0.0,155.13865356445314,29.407588925543436
149.92916684846563,150.06798035892996,147.11321186120145,149.42347717285156,162278800,0.0,0.0,153.81595153808593,33.06237501835888
148.04524289681208,153.25077191641608,147.83703020856865,153.17144775390625,81474200,0.0,0.0,152.04111328125,41.30542026672003
152.10061546426425,156.74098127618296,151.78333389951803,155.5709686279297,107689800,0.0,0.0,152.64793090820314,47.46402981063906
156.00722385132804,157.39537401507667,152.29891377584718,152.4178924560547,101696800,0.0,0.0,152.33262329101564,45.744140179116094
151.08926156342622,153.16155447091765,149.63171206994656,151.4462127685547,86652500,0.0,0.0,152.40599975585937,43.68954652545539
149.90931841653864,150.18694541226625,147.30159149645087,149.15574645996094,96029900,0.0,0.0,152.35245361328126,43.52115249686528
148.39230632975045,152.46749311755596,148.372471503783,149.49290466308594,93339400,0.0,0.0,151.6167449951172,45.36717781779073
151.44621230920816,153.40943636669076,148.67983669546854,150.47450256347656,84442700,0.0,0.0,150.59745178222656,44.768325210009614
146.389393448575,149.36398151523218,143.61310822712082,148.5707550048828,146691400,0.0,0.0,149.8280242919922,44.30471383090247
144.86244844983108,145.47719182389423,139.4883458969793,141.27310180664062,128138200,0.0,0.0,147.79340209960938,33.45923402416308
140.08328582877476,141.88787677166738,136.83107029587367,137.0293731689453,124925300,0.0,0.0,145.36812744140624,20.818930870313395
137.03928738155204,141.8581209533882,136.52368784843765,141.2433624267578,114311700,0.0,0.0,143.7182189941406,34.969668514390804
143.80151351212226,144.9814359667708,143.03803160684288,144.86245727539062,87830100,0.0,0.0,142.59580993652344,38.50764290627459
142.8496466825943,146.13160654743484,141.79861281888807,145.15989685058594,79471000,0.0,0.0,141.91363830566405,42.02511598381078
144.57490614824422,146.29024785411946,143.98990740600044,144.1981201171875,68402200,0.0,0.0,142.49864196777344,42.826036587843966
141.33261037407277,141.88787961114065,138.26878780461504,138.9033660888672,85925600,0.0,0.0,142.87344055175782,31.209238786408534
139.23056030273438,140.68810977056697,137.39623994078488,139.23056030273438,74899000,0.0,0.0,142.47088012695312,27.237558703009427
138.7149548520656,140.1526845633486,137.04919274813565,137.80274963378906,77033700,0.0,0.0,141.0589385986328,28.612877583465817
137.95149912188813,139.1710761259316,136.98971433176493,137.16818237304688,70433700,0.0,0.0,139.460595703125,28.897993682872624
133.84655819189766,142.37370189296797,133.23179968022453,141.77879333496094,113224000,0.0,0.0,138.9767303466797,39.79706229951039
143.08760190647146,143.29582973253952,137.0194469635534,137.2078399658203,88598000,0.0,0.0,138.63762512207032,34.790033952149614
139.87504395998738,141.68952924354983,139.08181750345528,141.2036895751953,85250900,0.0,0.0,139.0322509765625,39.31913559064597
144.25763064725408,145.45737285512135,139.41896190464658,142.53236389160156,99136600,0.0,0.0,139.978173828125,42.94977409745877
140.48980149919532,143.7221818595757,140.3014084946249,142.64141845703125,61758300,0.0,0.0,141.07282104492188,51.919878667881584
141.80855396386568,144.6542388002077,141.44167775912928,142.1754150390625,64522000,0.0,0.0,141.1521453857422,58.07658761652644
141.65981364869302,146.59764141100962,141.44167595013897,146.02255249023438,86548600,0.0,0.0,142.915087890625,57.58820305758002
145.94323078849533,148.9574738375786,144.76330825255977,148.18408203125,75981900,0.0,0.0,144.31116638183593,55.52989280920364
148.81863479389634,151.1983142841708,148.09482261301542,151.04957580566406,74732300,0.0,0.0,146.01460876464844,59.03285927043677
149.6812934504978,150.7025675806044,146.7860141227449,148.08493041992188,88194300,0.0,0.0,147.10331115722656,55.6160834208621
146.81577669028928,147.78747133994761,142.90914813633714,143.57347106933594,109180200,0.0,0.0,147.38292236328124,56.90415304905228
146.94465160218178,156.16587789422448,146.56788072455439,154.42079162597656,164762400,0.0,0.0,149.06257019042968,67.1288351200765
151.86266963833992,152.93352336879616,150.633167548659,152.0411376953125,97943200,0.0,0.0,149.8339813232422,65.71810509584718
153.76638457385164,154.1332456185264,147.86678753906853,149.3739013671875,80379300,0.0,0.0,149.49884643554688,62.8954658536491
147.68829159529312,150.88101726809495,143.77175374336406,143.80149841308594,93604600,0.0,0.0,148.64216003417968,52.094443341958005
140.85666963398046,141.59040686521578,137.5747096127731,137.70361328125,97918500,0.0,0.0,147.4681884765625,50.49762101896293
141.120123243055,141.6961661172134,133.46275838707896,137.43545532226562,140814800,0.23,0.0,144.0711212158203,45.911794552591026
136.17409807109766,138.2001665166787,134.7439249779187,137.97174072265625,83374600,0.0,0.0,141.25724182128906,44.96556231376783
139.45161333544627,140.46464025540322,136.55154606833133,138.54782104492188,89908500,0.0,0.0,139.09202575683594,45.52722696674772
137.55464478370465,137.6043065311606,133.67132951406973,133.9494171142578,74917800,0.0,0.0,137.12160949707032,41.75647502487131
140.27594680257377,145.8675079345703,138.5478180252984,145.8675079345703,118854000,0.0,0.0,138.75438842773437,49.86625937704589
144.82467123277104,148.98605846163642,143.3845564980358,148.6781768798828,93979700,0.0,0.0,141.0029327392578,50.42148348754709
147.9531606595145,149.25421642686356,146.42366391656765,147.2678680419922,73374100,0.0,0.0,142.862158203125,46.69191707515271
151.18098157028936,152.5416254075116,147.54596027380225,149.01585388183594,89868300,0.0,0.0,144.9557647705078,50.83204430950646
148.1120742927186,148.84701350670014,146.28462223489134,147.77438354492188,64218300,0.0,0.0,147.72075805664062,53.98780790571247
145.43051197916228,150.44604544940972,145.15242437509576,149.6912384033203,80389400,0.0,0.0,148.48550415039062,44.59374417872898
151.27036618763825,151.6577035353549,148.94634210133836,150.25732421875,74829600,0.0,0.0,148.80133361816405,47.8727616541014
149.13505921813822,149.3436173383075,146.71171145763637,146.99972534179688,58724100,0.0,0.0,148.747705078125,47.20805260260443
147.1188970103385,149.39325922806384,145.9270758635219,149.15489196777344,51804100,0.0,0.0,148.7755126953125,56.84558907890106
148.429896204709,150.79365588979553,148.32064642544944,150.03884887695312,58301400,0.0,0.0,149.22840576171876,68.20048036181133
147.29766134762122,147.8637779088144,146.11578163956008,147.09902954101562,35195900,0.0,0.0,148.7099639892578,63.21649006058643
144.14929886495187,145.63906012447168,142.4013177761173,143.23558044433594,69246000,0.0,0.0,147.305615234375,56.5986155132146
143.3051200149307,143.82157491922555,139.39202581343207,140.2064208984375,83763800,0.0,0.0,145.94695434570312,51.958713100013334
140.4348271676097,147.70486965569398,139.59063818227912,147.0195770263672,111380900,0.0,0.0,145.51989135742187,64.66784890865229
147.19837537475453,148.1120939476033,145.60929037132505,147.2976837158203,71250400,0.0,0.0,144.9716583251953,52.172608920195195
144.96372311904042,146.98979196182546,144.65582636544178,146.80108642578125,65447400,0.0,0.0,144.91206970214844,46.93283028728178
146.76135309294153,149.8898457038652,144.7750047292731,145.62913513183594,68826400,0.0,0.0,145.39078063964843,47.30128527934497
146.06614843110046,146.2945742718851,140.95129180341726,141.93453979492188,64727200,0.0,0.0,145.7364044189453,39.04091700179707
141.21944938296605,142.39138772665115,139.04439534532239,139.9779815673828,69721100,0.0,0.0,144.32808532714844,38.19551714052174
141.38830141346267,142.5403872993566,140.13690718511174,141.6763153076172,62128300,0.0,0.0,143.2038116455078,37.78381843062723
141.36843085367425,144.57639485905048,139.93825739010455,141.18966674804688,76097000,0.0,0.0,142.08152770996094,36.145713656913514
141.72596325780566,143.51367994899726,140.09715808463918,143.50375366210938,70462700,0.0,0.0,141.6564514160156,44.50000432102737
148.47955724023083,148.94635037168482,143.25546589935428,144.47706604003906,93886200,0.0,0.0,142.16495666503906,42.35642649986237
144.3578905647285,145.65894647296741,140.19648782304787,142.2324981689453,82291200,0.0,0.0,142.61585998535156,37.78744199836433
140.14680113658758,140.83209370636473,135.10147477197205,135.56826782226562,98931900,0.0,0.0,141.39425048828124,33.84357377548281
135.75700108059362,136.7104399472018,132.8171984068371,133.5918731689453,160156900,0.0,0.0,139.87469177246095,35.73318958394846
134.18776388687704,134.27714592584528,130.42364041774078,131.46646118164062,79592600,0.0,0.0,137.46723327636718,36.714944023809934
130.49315003150627,132.34045454351482,129.00338881713273,131.39694213867188,77432800,0.0,0.0,134.85120849609376,20.1291642426976
132.0722950236382,135.87615385973362,131.84386921105244,134.5254364013672,85928000,0.0,0.0,133.30979614257814,27.97941691790443
133.43296275091745,133.64152085088406,129.41060412199468,131.32742309570312,77852100,0.0,0.0,132.4616271972656,25.595221478319047
130.02637469119406,131.5161361085835,128.75511282739268,130.9599609375,63814900,0.0,0.0,131.93524475097655,26.261650535061605
130.4832320358744,130.51302604968404,127.8413850107591,129.14244079589844,69007800,0.0,0.0,131.47044067382814,27.96027742914815
128.78489956921987,130.13561711754596,125.01084207139421,125.17967987060547,85438400,0.0,0.0,130.22698822021485,26.152354503202687
127.11636631482602,129.58936800134032,126.85814647325702,128.72531127929688,75703700,0.0,0.0,129.06696319580078,30.302088622812306
127.53349232872004,129.06297380479023,126.56017835754001,129.04310607910156,77034200,0.0,0.0,128.61009979248047,31.43023036641398
129.39073780676358,130.00650098147304,123.32244263957944,124.21630096435547,112117500,0.0,0.0,127.26136779785156,22.616989339229818
126.0238863547591,127.781809109531,124.22624329601685,125.49750518798828,89113600,0.0,0.0,126.53238067626953,23.28764534443596
126.26223950624166,126.89787041920832,123.9084213863651,124.16664123535156,80962700,0.0,0.0,126.32977294921875,23.902401713324153
125.14987775344896,129.40065435939678,124.0375199688127,128.7352294921875,87754700,0.0,0.0,126.33175659179688,39.49295612058006
129.57943494654782,132.499369426003,129.00339211039503,129.26161193847656,70790800,0.0,0.0,126.37545776367188,43.03064729310977
129.37086864665307,130.36404286822778,127.24547641866863,129.83766174316406,63896200,0.0,0.0,127.49972991943359,47.24092136606508
130.35409627999448,132.59866421550953,129.56949543518607,132.5788116455078,69458900,0.0,0.0,128.9159912109375,51.83584417308203
132.96616747859295,133.3435633715215,130.5428199924901,132.49937438964844,71379600,0.0,0.0,130.58253784179686,46.523532267160704
131.12880256917288,133.9990757108376,130.76133292498739,133.8401641845703,57809700,0.0,0.0,131.60352478027343,54.605051952424574
133.909691409849,136.35289167794025,133.21447243740988,135.01211547851562,63646600,0.0,0.0,132.75362548828124,57.213594791126226
135.88610523043243,137.66388043157554,134.1083148746533,134.28709411621094,69672800,0.0,0.0,133.6435119628906,59.52910140539832
133.16478482779854,135.31997080108357,132.856903282277,134.34666442871094,58280400,0.0,0.0,133.99708251953126,69.84948531610397
134.35660697352097,137.07790978600053,133.30384472737975,136.92892456054688,80223600,0.0,0.0,134.88299255371095,68.5368356305321
137.17722358305448,142.34174184526063,136.95872403405485,140.14682006835938,81760300,0.0,0.0,136.14432373046876,72.18261064129302
139.35228079243137,142.18283355209056,139.34235450530133,141.55712890625,66435100,0.0,0.0,137.4533264160156,90.11949549875223
139.92831292546484,141.457794530821,137.86250876362064,140.89169311523438,65799300,0.0,0.0,138.7742462158203,86.66032691739564
142.1927550743702,143.2653850793089,140.93141953782614,142.9773712158203,54105100,0.0,0.0,140.5003875732422,93.24202598211642
142.18283236349689,146.22504376861514,142.10337660321017,144.9339141845703,70555800,0.0,0.0,142.10138549804688,92.3196883578272
143.97055408936905,144.55652329289205,141.8749556971805,142.02392578125,64015300,0.0,0.0,142.476806640625,79.64935117418224
141.72595613719017,143.354761228522,141.3088247893091,143.3050994873047,65874500,0.0,0.0,142.82640075683594,80.2949442637446
142.98729104648936,145.60927033307377,140.3553854735557,144.43731689453125,77663600,0.0,0.0,143.5355255126953,78.75727387975036
147.88364983537028,150.14808606722812,147.1586368267885,149.79055786132812,118339000,0.0,0.0,144.89816284179688,83.39088070162411
147.01956617873776,156.30575041465679,146.82093438241196,153.44540405273438,154357300,0.0,0.0,146.6004608154297,84.7535078119379
151.5285832006557,152.0549642734066,149.7507930341213,150.69430541992188,69858300,0.0,0.0,148.33453674316405,76.3254044040803
149.61176760387022,154.1704337495785,149.61176760387022,153.59439086914062,83322600,0.0,0.0,150.39239501953125,80.20508433064239
152.8296542679531,153.52487319304961,150.13814545587863,150.88302612304688,64120100,0.0,0.0,151.68153686523436,73.88809707182475
152.73033541552053,153.27658428560338,149.3932693192212,149.84019470214844,56007100,0.0,0.0,151.69146423339845,69.51952360674025
148.66646315399086,150.5364711535545,148.42773194695604,150.20822143554688,57450700,0.23,0.0,151.04402770996094,66.64536089552902
150.1485604266238,153.44098426555172,150.1187209193893,153.03317260742188,62199000,0.0,0.0,151.51180114746094,68.13678442206353
151.31234416301848,152.95359292181925,150.05903934720513,152.38661193847656,61707600,0.0,0.0,151.27024536132814,68.17745952647411
152.2970804238483,154.67439038274873,152.06830583254452,154.5052947998047,65573800,0.0,0.0,151.99469909667968,68.21064252381504
152.69494012960087,155.49997475239505,152.53580117747657,152.89389038085938,68167900,0.0,0.0,152.60543823242188,62.71298790613252
151.54113142753613,152.18767429952857,150.04909540499173,151.7400665283203,59144100,0.0,0.0,152.91180725097655,66.43999898792165
149.4025348069726,150.49670060928622,147.62204519532594,147.69166564941406,58867200,0.0,0.0,151.843505859375,56.786665671999785
148.0795733863405,149.1538409731242,146.37866109059595,148.11936950683594,51011300,0.0,0.0,150.99005737304688,55.82363278921474
149.29310467186312,149.54177731546784,146.45824564143354,148.6067657470703,48394200,0.0,0.0,149.8103515625,47.78707093318911
146.32893094950958,146.4085080167631,144.94631165874864,145.93106079101562,55469600,0.0,0.0,148.41778564453125,35.41925489745573
146.925751774328,148.37799151687287,146.66712251059016,147.13462829589844,44998500,0.0,0.0,147.49669799804687,42.65152159464253
146.26926061852384,148.2884813892963,146.05042746504142,146.62734985351562,50547000,0.0,0.0,147.2838348388672,34.04082488640336
146.05044740192326,146.4483176383263,144.24010291740316,144.53851318359375,55479000,0.0,0.0,146.56766357421876,35.040174080486324
143.6134545750437,145.93108583150152,143.1359920895942,145.1353302001953,52238100,0.0,0.0,145.87337646484374,38.667976996218954
147.253988562387,150.30769596517774,146.54776674161596,150.22811889648438,70732300,0.0,0.0,146.7327880859375,50.03903925121279
152.97347901816434,155.47016243697976,152.64524443729124,153.01327514648438,87558000,0.0,0.0,147.90851745605468,49.96089969091565
152.88394618851154,153.21219591644137,150.32759917200275,150.79510498046875,56182000,0.0,0.0,148.7420684814453,47.05448112767953
151.99867060085953,152.6551700500782,151.02387804696696,152.058349609375,47204800,0.0,0.0,150.24603576660155,45.32316947623161
152.74468329156252,153.71947581181456,149.43236183329543,149.7904510498047,53833600,0.0,0.0,151.17705993652345,44.213625875906494
149.4124908183281,150.13861075084444,146.82628902946112,147.71156311035156,68572400,0.0,0.0,150.6737487792969,42.73930333481841
147.02521614531622,152.32691890026754,146.91579957147016,149.6710968017578,84457100,0.0,0.0,150.00531311035155,53.858091332707595
150.47680383786826,152.58554320830987,149.30307612874327,151.77984619140625,73695900,0.0,0.0,150.20226135253907,56.695823236273164
150.38727301526637,152.43633320610195,149.124011713798,152.17771911621094,77167900,0.0,0.0,150.22613525390625,56.5535291033976
151.3521264617654,155.6292991090587,150.8348830961505,155.0225372314453,76161100,0.0,0.0,151.27255249023438,66.58204287147963
155.251315431779,155.90781489058338,153.46086926130096,154.1770477294922,98944600,0.0,0.0,152.5656494140625,63.01474469745848
154.24668470424263,156.9820839620101,153.3315559597478,156.56430053710938,73641400,0.0,0.0,153.9442901611328,67.17085425545716
156.48474098938001,158.55368419347982,155.70886831562402,158.434326171875,73938300,0.0,0.0,155.27518615722656,74.19465052195085
158.45421605358433,161.27913372272772,156.9721215914886,156.9920196533203,75701800,0.0,0.0,156.23804626464843,70.05380440056406
157.9867216798227,160.69228152915832,156.84281829728235,158.086181640625,67622100,0.0,0.0,156.85077514648438,65.3696516634892
158.0165505839538,159.48868843392353,157.01191853393632,159.399169921875,59196500,0.0,0.0,157.89519958496095,63.253473722079434
159.09082636642628,159.91642143440507,157.03180941777293,157.43963623046875,52390300,0.0,0.0,158.0702667236328,63.93990923898011
157.13128131197888,157.64852469355822,155.15184147819755,156.81297302246094,45992200,0.0,0.0,157.74599609375,60.24871972819097
158.5238364038753,160.19492450788889,158.5039535198301,159.91641235351562,51305700,0.0,0.0,158.33087463378905,71.06790531466854
160.67237554046594,161.6073871569827,160.4137614418063,161.4979705810547,49501700,0.0,0.0,159.013232421875,79.2899147404934
161.57754470287887,164.12395022951105,161.05035989515147,164.02447509765625,68749800,0.0,0.0,159.93829345703125,79.77710766713918
163.39782891869442,165.40709300032282,163.34809135319838,165.28773498535156,56976200,0.0,0.0,161.5079132080078,79.04188512935858
165.71546145608107,165.9541774883584,164.23336698533802,164.7506103515625,46278300,0.0,0.0,163.09544067382814,76.87074874300737
163.86534120069717,164.17369287009453,160.9409482959518,162.89053344726562,51511700,0.0,0.0,163.6902648925781,67.55435296969334
161.56761056902556,164.0841921196728,161.13990083362694,163.78578186035156,45390100,0.0,0.0,164.1478271484375,71.3906333647656
